gene_id_a	gene_symbol_a	gene_id_b	gene_symbol_b
3064	HTT_(mut)	10142	AKAP9
3064	HTT_(mut)	10146	G3BP1
3064	HTT_(mut)	10158	PDZK1IP1
3064	HTT_(mut)	10169	SERF2
3064	HTT_(mut)	10181	RBM5
3064	HTT_(mut)	10238	DCAF7
3064	HTT_(mut)	10242	KCNMB2
3064	HTT_(mut)	10254	STAM2
3064	HTT_(mut)	10273	STUB1
3064	HTT_(mut)	10314	LANCL1
3064	HTT_(mut)	10327	AKR1A1
3064	HTT_(mut)	10362	HMG20B
3064	HTT_(mut)	10376	TUBA1B
3064	HTT_(mut)	10392	NOD1
3064	HTT_(mut)	10399	GNB2L1
3064	HTT_(mut)	10409	BASP1
3064	HTT_(mut)	10422	UBAC1
3064	HTT_(mut)	10438	C1D
3064	HTT_(mut)	10440	TIMM17A
3064	HTT_(mut)	10445	MCRS1
3064	HTT_(mut)	10449	ACAA2
3064	HTT_(mut)	10456	HAX1
3064	HTT_(mut)	10458	BAIAP2
3064	HTT_(mut)	10474	TADA3
3064	HTT_(mut)	10483	SEC23B
3064	HTT_(mut)	10492	SYNCRIP
3064	HTT_(mut)	10524	KAT5
3064	HTT_(mut)	10529	NEBL
3064	HTT_(mut)	10536	LEPREL2
3064	HTT_(mut)	10538	BATF
3064	HTT_(mut)	10540	DCTN2
3064	HTT_(mut)	10542	HBXIP
3064	HTT_(mut)	10573	MRPL28
3064	HTT_(mut)	10576	CCT2
3064	HTT_(mut)	10611	PDLIM5
3064	HTT_(mut)	10640	EXOC5
3064	HTT_(mut)	10651	MTX2
3064	HTT_(mut)	10716	TBR1
3064	HTT_(mut)	10735	STAG2
3064	HTT_(mut)	10750	GRAP
3064	HTT_(mut)	10755	GIPC1
3064	HTT_(mut)	10813	UTP14A
3064	HTT_(mut)	10815	CPLX1
3064	HTT_(mut)	10874	NMU
3064	HTT_(mut)	10897	YIF1A
3064	HTT_(mut)	10906	TRAFD1
3064	HTT_(mut)	10919	EHMT2
3064	HTT_(mut)	10951	CBX1
3064	HTT_(mut)	10963	STIP1
3064	HTT_(mut)	10971	YWHAQ
3064	HTT_(mut)	10987	COPS5
3064	HTT_(mut)	10989	IMMT
3064	HTT_(mut)	11010	GLIPR1
3064	HTT_(mut)	11021	RAB35
3064	HTT_(mut)	11059	WWP1
3064	HTT_(mut)	11060	WWP2
3064	HTT_(mut)	11069	RAPGEF4
3064	HTT_(mut)	11123	RCAN3
3064	HTT_(mut)	11129	CLASRP
3064	HTT_(mut)	11132	CAPN10
3064	HTT_(mut)	11143	MYST2
3064	HTT_(mut)	11153	FICD
3064	HTT_(mut)	11163	NUDT4
3064	HTT_(mut)	11186	RASSF1
3064	HTT_(mut)	11202	KLK8
3064	HTT_(mut)	11218	DDX20
3064	HTT_(mut)	11219	TREX2
3064	HTT_(mut)	11244	ZHX1
3064	HTT_(mut)	11274	USP18
3064	HTT_(mut)	11278	KLF12
3064	HTT_(mut)	11315	PARK7
3064	HTT_(mut)	11332	ACOT7
3064	HTT_(mut)	11337	GABARAP
3064	HTT_(mut)	22827	PUF60
3064	HTT_(mut)	22832	KIAA1009
3064	HTT_(mut)	22839	DLGAP4
3064	HTT_(mut)	22861	NLRP1
3064	HTT_(mut)	22895	RPH3A
3064	HTT_(mut)	22921	MSRB2
3064	HTT_(mut)	22938	SNW1
3064	HTT_(mut)	23023	TMCC1
3064	HTT_(mut)	23028	KDM1A
3064	HTT_(mut)	23034	SAMD4A
3064	HTT_(mut)	23085	ERC1
3064	HTT_(mut)	23087	TRIM35
3064	HTT_(mut)	23136	EPB41L3
3064	HTT_(mut)	23148	NACAD
3064	HTT_(mut)	23157	SEPT6
3064	HTT_(mut)	23175	LPIN1
3064	HTT_(mut)	23236	PLCB1
3064	HTT_(mut)	23237	ARC
3064	HTT_(mut)	23327	NEDD4L
3064	HTT_(mut)	23358	USP24
3064	HTT_(mut)	23360	FNBP4
3064	HTT_(mut)	23387	SIK3
3064	HTT_(mut)	23390	ZDHHC17
3064	HTT_(mut)	23394	ADNP
3064	HTT_(mut)	23426	GRIP1
3064	HTT_(mut)	23429	RYBP
3064	HTT_(mut)	23435	TARDBP
3064	HTT_(mut)	23450	SF3B3
3064	HTT_(mut)	23521	RPL13A
3064	HTT_(mut)	23543	RBM9
3064	HTT_(mut)	23557	SNAPIN
3064	HTT_(mut)	23560	GTPBP4
3064	HTT_(mut)	23580	CDC42EP4
3064	HTT_(mut)	23598	PATZ1
3064	HTT_(mut)	23609	MKRN2
3064	HTT_(mut)	23621	BACE1
3064	HTT_(mut)	23647	ARFIP2
3064	HTT_(mut)	25763	CXorf27
3064	HTT_(mut)	25764	C15orf63
3064	HTT_(mut)	25788	RAD54B
3064	HTT_(mut)	25791	NGEF
3064	HTT_(mut)	25830	SULT4A1
3064	HTT_(mut)	25870	SUMF2
3064	HTT_(mut)	25886	WDR51A
3064	HTT_(mut)	25978	CHMP2B
3064	HTT_(mut)	26012	NELF
3064	HTT_(mut)	26048	ZNF500
3064	HTT_(mut)	26051	PPP1R16B
3064	HTT_(mut)	26088	GGA1
3064	HTT_(mut)	26093	CCDC9
3064	HTT_(mut)	26098	C10orf137
3064	HTT_(mut)	26121	PRPF31
3064	HTT_(mut)	26157	GIMAP2
3064	HTT_(mut)	26206	SPAG8
3064	HTT_(mut)	26258	PLDN
3064	HTT_(mut)	26286	ARFGAP3
3064	HTT_(mut)	26468	LHX6
3064	HTT_(mut)	26578	OSTF1
3064	HTT_(mut)	26985	AP3M1
3064	HTT_(mut)	26986	PABPC1
3064	HTT_(mut)	27018	NGFRAP1
3064	HTT_(mut)	27020	NPTN
3064	HTT_(mut)	27068	PPA2
3064	HTT_(mut)	27141	CIDEB
3064	HTT_(mut)	27229	TUBGCP4
3064	HTT_(mut)	27234	GPX6
3064	HTT_(mut)	27243	CHMP2A
3064	HTT_(mut)	27245	AHDC1
3064	HTT_(mut)	27252	KLHL20
3064	HTT_(mut)	27342	RABGEF1
3064	HTT_(mut)	27445	PCLO
3064	HTT_(mut)	28969	BZW2
3064	HTT_(mut)	28971	C11orf67
3064	HTT_(mut)	28988	DBNL
3064	HTT_(mut)	29062	WDR91
3064	HTT_(mut)	29101	SSU72
