gene_id_a	gene_id_b	edge_id
id:6310	id:1072	id:1072:id:6310
id:6310	id:1153	id:1153:id:6310
id:6310	id:1154	id:1154:id:6310
id:6310	id:1161	id:1161:id:6310
id:6310	id:1327	id:1327:id:6310
id:6310	id:1398	id:1398:id:6310
id:6310	id:1412	id:1412:id:6310
id:6310	id:1488	id:1488:id:6310
id:6310	id:1747	id:1747:id:6310
id:6310	id:1760	id:1760:id:6310
id:6310	id:1974	id:1974:id:6310
id:6310	id:1994	id:1994:id:6310
id:6310	id:2224	id:2224:id:6310
id:6310	id:2286	id:2286:id:6310
id:6310	id:2512	id:2512:id:6310
id:6310	id:2534	id:2534:id:6310
id:6310	id:2553	id:2553:id:6310
id:6310	id:3221	id:3221:id:6310
id:6310	id:3241	id:3241:id:6310
id:6310	id:3303	id:3303:id:6310
id:6310	id:3312	id:3312:id:6310
id:6310	id:3430	id:3430:id:6310
id:6310	id:3612	id:3612:id:6310
id:6310	id:3927	id:3927:id:6310
id:6310	id:4154	id:4154:id:6310
id:6310	id:4677	id:4677:id:6310
id:6310	id:4799	id:4799:id:6310
id:6310	id:4833	id:4833:id:6310
id:6310	id:4931	id:4931:id:6310
id:6310	id:4967	id:4967:id:6310
id:6310	id:5015	id:5015:id:6310
id:6310	id:5071	id:5071:id:6310
id:6310	id:5098	id:5098:id:6310
id:6310	id:5110	id:5110:id:6310
id:6310	id:5184	id:5184:id:6310
id:6310	id:5290	id:5290:id:6310
id:6310	id:5356	id:5356:id:6310
id:6310	id:5682	id:5682:id:6310
id:6310	id:5685	id:5685:id:6310
id:6310	id:5692	id:5692:id:6310
id:6310	id:5696	id:5696:id:6310
id:6310	id:5702	id:5702:id:6310
id:6310	id:5730	id:5730:id:6310
id:6310	id:5768	id:5768:id:6310
id:6310	id:5913	id:5913:id:6310
id:6310	id:5928	id:5928:id:6310
id:6310	id:5954	id:5954:id:6310
id:6310	id:6045	id:6045:id:6310
id:6310	id:6134	id:6134:id:6310
id:6310	id:6138	id:6138:id:6310
id:6310	id:6141	id:6141:id:6310
id:6310	id:6143	id:6143:id:6310
id:6310	id:6146	id:6146:id:6310
id:6310	id:6193	id:6193:id:6310
id:6310	id:6223	id:6223:id:6310
id:6310	id:6237	id:6237:id:6310
id:6310	id:6386	id:6310:id:6386
id:6310	id:6477	id:6310:id:6477
id:6310	id:6500	id:6310:id:6500
id:6310	id:6540	id:6310:id:6540
id:6310	id:6602	id:6310:id:6602
id:6310	id:6612	id:6310:id:6612
id:6310	id:6628	id:6310:id:6628
id:6310	id:6633	id:6310:id:6633
id:6310	id:6634	id:6310:id:6634
id:6310	id:6720	id:6310:id:6720
id:6310	id:7003	id:6310:id:7003
id:6310	id:7014	id:6310:id:7014
id:6310	id:7126	id:6310:id:7126
id:6310	id:7170	id:6310:id:7170
id:6310	id:7186	id:6310:id:7186
id:6310	id:7205	id:6310:id:7205
id:6310	id:7307	id:6310:id:7307
id:6310	id:7329	id:6310:id:7329
id:6310	id:7335	id:6310:id:7335
id:6310	id:7447	id:6310:id:7447
id:6310	id:7529	id:6310:id:7529
id:6310	id:7531	id:6310:id:7531
id:6310	id:7533	id:6310:id:7533
id:6310	id:7534	id:6310:id:7534
id:6310	id:7536	id:6310:id:7536
id:6310	id:7732	id:6310:id:7732
id:6310	id:8125	id:6310:id:8125
id:6310	id:8161	id:6310:id:8161
id:6310	id:8345	id:6310:id:8345
id:6310	id:8382	id:6310:id:8382
id:6310	id:8403	id:6310:id:8403
id:6310	id:8451	id:6310:id:8451
id:6310	id:8536	id:6310:id:8536
id:6310	id:8554	id:6310:id:8554
id:6310	id:8557	id:6310:id:8557
id:6310	id:8569	id:6310:id:8569
id:6310	id:8665	id:6310:id:8665
id:6310	id:8678	id:6310:id:8678
id:6310	id:8697	id:6310:id:8697
id:6310	id:8812	id:6310:id:8812
id:6310	id:8878	id:6310:id:8878
id:6310	id:8894	id:6310:id:8894
id:6310	id:9086	id:6310:id:9086
id:6310	id:9093	id:6310:id:9093
id:6310	id:9099	id:6310:id:9099
id:6310	id:9114	id:6310:id:9114
id:6310	id:9184	id:6310:id:9184
id:6310	id:9204	id:6310:id:9204
id:6310	id:9220	id:6310:id:9220
id:6310	id:9270	id:6310:id:9270
id:6310	id:9271	id:6310:id:9271
id:6310	id:9342	id:6310:id:9342
id:6310	id:9410	id:6310:id:9410
id:6310	id:9491	id:6310:id:9491
id:6310	id:9525	id:6310:id:9525
id:6310	id:9532	id:6310:id:9532
id:6310	id:9537	id:6310:id:9537
id:6310	id:9637	id:6310:id:9637
id:6310	id:9666	id:6310:id:9666
id:6310	id:9798	id:6310:id:9798
id:6310	id:9878	id:6310:id:9878
id:6310	id:9883	id:6310:id:9883
id:6310	id:9921	id:6310:id:9921
id:6310	id:9922	id:6310:id:9922
id:6310	id:10056	id:10056:id:6310
id:6310	id:10084	id:10084:id:6310
id:6310	id:10158	id:10158:id:6310
id:6310	id:10254	id:10254:id:6310
id:6310	id:10336	id:10336:id:6310
id:6310	id:10422	id:10422:id:6310
id:6310	id:10458	id:10458:id:6310
id:6310	id:10475	id:10475:id:6310
id:6310	id:10477	id:10477:id:6310
id:6310	id:10524	id:10524:id:6310
id:6310	id:10529	id:10529:id:6310
id:6310	id:10549	id:10549:id:6310
id:6310	id:10594	id:10594:id:6310
id:6310	id:10611	id:10611:id:6310
id:6310	id:10616	id:10616:id:6310
id:6310	id:10617	id:10617:id:6310
id:6310	id:10716	id:10716:id:6310
id:6310	id:10865	id:10865:id:6310
id:6310	id:10946	id:10946:id:6310
id:6310	id:10971	id:10971:id:6310
id:6310	id:11030	id:11030:id:6310
id:6310	id:11040	id:11040:id:6310
id:6310	id:11051	id:11051:id:6310
id:6310	id:11069	id:11069:id:6310
id:6310	id:11080	id:11080:id:6310
id:6310	id:11236	id:11236:id:6310
id:6310	id:11244	id:11244:id:6310
id:6310	id:11258	id:11258:id:6310
id:6310	id:22832	id:22832:id:6310
id:6310	id:22888	id:22888:id:6310
id:6310	id:22936	id:22936:id:6310
id:6310	id:22948	id:22948:id:6310
id:6310	id:22954	id:22954:id:6310
id:6310	id:23051	id:23051:id:6310
id:6310	id:23099	id:23099:id:6310
id:6310	id:23429	id:23429:id:6310
id:6310	id:23450	id:23450:id:6310
id:6310	id:23481	id:23481:id:6310
id:6310	id:23518	id:23518:id:6310
id:6310	id:23587	id:23587:id:6310
id:6310	id:23624	id:23624:id:6310
id:6310	id:25788	id:25788:id:6310
id:6310	id:25801	id:25801:id:6310
id:6310	id:26094	id:26094:id:6310
id:6310	id:26098	id:26098:id:6310
id:6310	id:26166	id:26166:id:6310
id:6310	id:26206	id:26206:id:6310
id:6310	id:26468	id:26468:id:6310
id:6310	id:27245	id:27245:id:6310
id:6310	id:27252	id:27252:id:6310
id:6310	id:27304	id:27304:id:6310
id:6310	id:29085	id:29085:id:6310
id:6310	id:30008	id:30008:id:6310
id:6310	id:30815	id:30815:id:6310
id:6310	id:30834	id:30834:id:6310
id:6310	id:50814	id:50814:id:6310
id:6310	id:50945	id:50945:id:6310
id:6310	id:51130	id:51130:id:6310
id:6310	id:51274	id:51274:id:6310
id:6310	id:51379	id:51379:id:6310
id:6310	id:51402	id:51402:id:6310
id:6310	id:51530	id:51530:id:6310
id:6310	id:51586	id:51586:id:6310
id:6310	id:51701	id:51701:id:6310
id:6310	id:54472	id:54472:id:6310
id:6310	id:54715	id:54715:id:6310
id:6310	id:54744	id:54744:id:6310
id:6310	id:54778	id:54778:id:6310
id:6310	id:54845	id:54845:id:6310
id:6310	id:54882	id:54882:id:6310
id:6310	id:54902	id:54902:id:6310
id:6310	id:55072	id:55072:id:6310
id:6310	id:55152	id:55152:id:6310
id:6310	id:55249	id:55249:id:6310
id:6310	id:55251	id:55251:id:6310
id:6310	id:55515	id:55515:id:6310
id:6310	id:55568	id:55568:id:6310
id:6310	id:55578	id:55578:id:6310
id:6310	id:55603	id:55603:id:6310
id:6310	id:55611	id:55611:id:6310
id:6310	id:55638	id:55638:id:6310
id:6310	id:55690	id:55690:id:6310
id:6310	id:55709	id:55709:id:6310
id:6310	id:55738	id:55738:id:6310
id:6310	id:55754	id:55754:id:6310
id:6310	id:56478	id:56478:id:6310
id:6310	id:56681	id:56681:id:6310
id:6310	id:56852	id:56852:id:6310
id:6310	id:56957	id:56957:id:6310
id:6310	id:57591	id:57591:id:6310
id:6310	id:57820	id:57820:id:6310
id:6310	id:59349	id:59349:id:6310
id:6310	id:60559	id:60559:id:6310
id:6310	id:64745	id:6310:id:64745
id:6310	id:64753	id:6310:id:64753
id:6310	id:64795	id:6310:id:64795
id:6310	id:64854	id:6310:id:64854
id:6310	id:79047	id:6310:id:79047
id:6310	id:79074	id:6310:id:79074
id:6310	id:79089	id:6310:id:79089
id:6310	id:79230	id:6310:id:79230
id:6310	id:79364	id:6310:id:79364
id:6310	id:79718	id:6310:id:79718
id:6310	id:79754	id:6310:id:79754
id:6310	id:79786	id:6310:id:79786
id:6310	id:79869	id:6310:id:79869
id:6310	id:80321	id:6310:id:80321
id:6310	id:80325	id:6310:id:80325
id:6310	id:80349	id:6310:id:80349
id:6310	id:83734	id:6310:id:83734
id:6310	id:83899	id:6310:id:83899
id:6310	id:83956	id:6310:id:83956
id:6310	id:84058	id:6310:id:84058
id:6310	id:84069	id:6310:id:84069
id:6310	id:84108	id:6310:id:84108
id:6310	id:84292	id:6310:id:84292
id:6310	id:84301	id:6310:id:84301
id:6310	id:84456	id:6310:id:84456
id:6310	id:84528	id:6310:id:84528
id:6310	id:84708	id:6310:id:84708
id:6310	id:84709	id:6310:id:84709
id:6310	id:84726	id:6310:id:84726
id:6310	id:84749	id:6310:id:84749
id:6310	id:84872	id:6310:id:84872
id:6310	id:84954	id:6310:id:84954
id:6310	id:84970	id:6310:id:84970
id:6310	id:85365	id:6310:id:85365
id:6310	id:90410	id:6310:id:90410
id:6310	id:90678	id:6310:id:90678
id:6310	id:92483	id:6310:id:92483
id:6310	id:92822	id:6310:id:92822
id:6310	id:92906	id:6310:id:92906
id:6310	id:93621	id:6310:id:93621
id:6310	id:114088	id:114088:id:6310
id:6310	id:114827	id:114827:id:6310
id:6310	id:114932	id:114932:id:6310
id:6310	id:115572	id:115572:id:6310
id:6310	id:117581	id:117581:id:6310
id:6310	id:118738	id:118738:id:6310
id:6310	id:121268	id:121268:id:6310
id:6310	id:124044	id:124044:id:6310
id:6310	id:128434	id:128434:id:6310
id:6310	id:128653	id:128653:id:6310
id:6310	id:129049	id:129049:id:6310
id:6310	id:129285	id:129285:id:6310
id:6310	id:135398	id:135398:id:6310
id:6310	id:138065	id:138065:id:6310
id:6310	id:140462	id:140462:id:6310
id:6310	id:140691	id:140691:id:6310
id:6310	id:150082	id:150082:id:6310
id:6310	id:152006	id:152006:id:6310
id:6310	id:153527	id:153527:id:6310
id:6310	id:154075	id:154075:id:6310
id:6310	id:155368	id:155368:id:6310
id:6310	id:159195	id:159195:id:6310
id:6310	id:167465	id:167465:id:6310
id:6310	id:170082	id:170082:id:6310
id:6310	id:200931	id:200931:id:6310
id:6310	id:201161	id:201161:id:6310
id:6310	id:201292	id:201292:id:6310
id:6310	id:219670	id:219670:id:6310
id:6310	id:221718	id:221718:id:6310
id:6310	id:222484	id:222484:id:6310
id:6310	id:246184	id:246184:id:6310
id:6310	id:284086	id:284086:id:6310
id:6310	id:284312	id:284312:id:6310
id:6310	id:337879	id:337879:id:6310
id:6310	id:337882	id:337882:id:6310
id:6310	id:338809	id:338809:id:6310
id:6310	id:339231	id:339231:id:6310
id:6310	id:339451	id:339451:id:6310
id:6310	id:342667	id:342667:id:6310
id:6310	id:348995	id:348995:id:6310
id:6310	id:378108	id:378108:id:6310
id:6310	id:654346	id:6310:id:654346
id:6311	id:274	id:274:id:6311
id:6311	id:919	id:6311:id:919
id:6311	id:6310	id:6310:id:6311
id:6311	id:6457	id:6311:id:6457
id:6311	id:6612	id:6311:id:6612
id:6311	id:7428	id:6311:id:7428
id:6311	id:7917	id:6311:id:7917
id:6311	id:8031	id:6311:id:8031
id:6311	id:26986	id:26986:id:6311
id:6311	id:30968	id:30968:id:6311
id:6311	id:54715	id:54715:id:6311
id:6383	id:4681	id:4681:id:6383
id:6383	id:10043	id:10043:id:6383
id:6383	id:10200	id:10200:id:6383
id:6383	id:10492	id:10492:id:6383
id:6383	id:23542	id:23542:id:6383
id:6383	id:54845	id:54845:id:6383
id:6457	id:4606	id:4606:id:6457
id:6457	id:26286	id:26286:id:6457
id:6457	id:117584	id:117584:id:6457
id:6457	id:129049	id:129049:id:6457
id:6457	id:353513	id:353513:id:6457
id:6487	id:91039	id:6487:id:91039
id:6487	id:158809	id:158809:id:6487
id:6566	id:8193	id:6566:id:8193
id:6566	id:23075	id:23075:id:6566
id:6566	id:51329	id:51329:id:6566
id:6607	id:2534	id:2534:id:6607
id:6607	id:3221	id:3221:id:6607
id:6607	id:4439	id:4439:id:6607
id:6607	id:5600	id:5600:id:6607
id:6607	id:6237	id:6237:id:6607
id:6607	id:6598	id:6598:id:6607
id:6607	id:6606	id:6606:id:6607
id:6607	id:6643	id:6607:id:6643
id:6607	id:7257	id:6607:id:7257
id:6607	id:8407	id:6607:id:8407
id:6607	id:8554	id:6607:id:8554
id:6607	id:9637	id:6607:id:9637
id:6607	id:9922	id:6607:id:9922
id:6607	id:11218	id:11218:id:6607
id:6607	id:23682	id:23682:id:6607
id:6607	id:26284	id:26284:id:6607
id:6607	id:51062	id:51062:id:6607
id:6607	id:51074	id:51074:id:6607
id:6607	id:54602	id:54602:id:6607
id:6607	id:54952	id:54952:id:6607
id:6607	id:55015	id:55015:id:6607
id:6607	id:55916	id:55916:id:6607
id:6607	id:57054	id:57054:id:6607
id:6607	id:58489	id:58489:id:6607
id:6607	id:79643	id:6607:id:79643
id:6607	id:84709	id:6607:id:84709
id:6607	id:92906	id:6607:id:92906
id:6607	id:129049	id:129049:id:6607
id:6607	id:140462	id:140462:id:6607
id:6607	id:154865	id:154865:id:6607
id:6607	id:283150	id:283150:id:6607
id:6607	id:337879	id:337879:id:6607
id:6607	id:337882	id:337882:id:6607
id:6607	id:337960	id:337960:id:6607
id:6607	id:337972	id:337972:id:6607
id:6607	id:337974	id:337974:id:6607
id:6607	id:353324	id:353324:id:6607
id:6620	id:8533	id:6620:id:8533
id:6620	id:8554	id:6620:id:8554
id:6620	id:23429	id:23429:id:6620
id:6620	id:80349	id:6620:id:80349
id:6620	id:118812	id:118812:id:6620
id:6622	id:163	id:163:id:6622
id:6622	id:332	id:332:id:6622
id:6622	id:467	id:467:id:6622
id:6622	id:581	id:581:id:6622
id:6622	id:598	id:598:id:6622
id:6622	id:801	id:6622:id:801
id:6622	id:1453	id:1453:id:6622
id:6622	id:1747	id:1747:id:6622
id:6622	id:2280	id:2280:id:6622
id:6622	id:2512	id:2512:id:6622
id:6622	id:2534	id:2534:id:6622
id:6622	id:2783	id:2783:id:6622
id:6622	id:3221	id:3221:id:6622
id:6622	id:3430	id:3430:id:6622
id:6622	id:4067	id:4067:id:6622
id:6622	id:4137	id:4137:id:6622
id:6622	id:4502	id:4502:id:6622
id:6622	id:4733	id:4733:id:6622
id:6622	id:4833	id:4833:id:6622
id:6622	id:4931	id:4931:id:6622
id:6622	id:5119	id:5119:id:6622
id:6622	id:5414	id:5414:id:6622
id:6622	id:5578	id:5578:id:6622
id:6622	id:5581	id:5581:id:6622
id:6622	id:5653	id:5653:id:6622
id:6622	id:5700	id:5700:id:6622
id:6622	id:5702	id:5702:id:6622
id:6622	id:5913	id:5913:id:6622
id:6622	id:6386	id:6386:id:6622
id:6622	id:6620	id:6620:id:6622
id:6622	id:6672	id:6622:id:6672
id:6622	id:6737	id:6622:id:6737
id:6622	id:6996	id:6622:id:6996
id:6622	id:7003	id:6622:id:7003
id:6622	id:7014	id:6622:id:7014
id:6622	id:7311	id:6622:id:7311
id:6622	id:7428	id:6622:id:7428
id:6622	id:7533	id:6622:id:7533
id:6622	id:7732	id:6622:id:7732
id:6622	id:7846	id:6622:id:7846
id:6622	id:7873	id:6622:id:7873
id:6622	id:7917	id:6622:id:7917
id:6622	id:8189	id:6622:id:8189
id:6622	id:8192	id:6622:id:8192
id:6622	id:8357	id:6622:id:8357
id:6622	id:8437	id:6622:id:8437
id:6622	id:8533	id:6622:id:8533
id:6622	id:8546	id:6622:id:8546
id:6622	id:8554	id:6622:id:8554
id:6622	id:8726	id:6622:id:8726
id:6622	id:8819	id:6622:id:8819
id:6622	id:8878	id:6622:id:8878
id:6622	id:9099	id:6622:id:9099
id:6622	id:9118	id:6622:id:9118
id:6622	id:9270	id:6622:id:9270
id:6622	id:9637	id:6622:id:9637
id:6622	id:9841	id:6622:id:9841
id:6622	id:9921	id:6622:id:9921
id:6622	id:9922	id:6622:id:9922
id:6622	id:10158	id:10158:id:6622
id:6622	id:10254	id:10254:id:6622
id:6622	id:10298	id:10298:id:6622
id:6622	id:10336	id:10336:id:6622
id:6622	id:10422	id:10422:id:6622
id:6622	id:10522	id:10522:id:6622
id:6622	id:10537	id:10537:id:6622
id:6622	id:10640	id:10640:id:6622
id:6622	id:10716	id:10716:id:6622
id:6622	id:11060	id:11060:id:6622
id:6622	id:22823	id:22823:id:6622
id:6622	id:22832	id:22832:id:6622
id:6622	id:22921	id:22921:id:6622
id:6622	id:22936	id:22936:id:6622
id:6622	id:23429	id:23429:id:6622
id:6622	id:25830	id:25830:id:6622
id:6622	id:26206	id:26206:id:6622
id:6622	id:26286	id:26286:id:6622
id:6622	id:26468	id:26468:id:6622
id:6622	id:27252	id:27252:id:6622
id:6622	id:27342	id:27342:id:6622
id:6622	id:28999	id:28999:id:6622
id:6622	id:51035	id:51035:id:6622
id:6622	id:51185	id:51185:id:6622
id:6622	id:51379	id:51379:id:6622
id:6622	id:51444	id:51444:id:6622
id:6622	id:51691	id:51691:id:6622
id:6622	id:51699	id:51699:id:6622
id:6622	id:51720	id:51720:id:6622
id:6622	id:54033	id:54033:id:6622
id:6622	id:54205	id:54205:id:6622
id:6622	id:54472	id:54472:id:6622
id:6622	id:54778	id:54778:id:6622
id:6622	id:55251	id:55251:id:6622
id:6622	id:55611	id:55611:id:6622
id:6622	id:55658	id:55658:id:6622
id:6622	id:55690	id:55690:id:6622
id:6622	id:55738	id:55738:id:6622
id:6622	id:56928	id:56928:id:6622
id:6622	id:56957	id:56957:id:6622
id:6622	id:57097	id:57097:id:6622
id:6622	id:57154	id:57154:id:6622
id:6622	id:57591	id:57591:id:6622
id:6622	id:57801	id:57801:id:6622
id:6622	id:58489	id:58489:id:6622
id:6622	id:64211	id:64211:id:6622
id:6622	id:79230	id:6622:id:79230
id:6622	id:79733	id:6622:id:79733
id:6622	id:79754	id:6622:id:79754
id:6622	id:80349	id:6622:id:80349
id:6622	id:83734	id:6622:id:83734
id:6622	id:83899	id:6622:id:83899
id:6622	id:83933	id:6622:id:83933
id:6622	id:84254	id:6622:id:84254
id:6622	id:84456	id:6622:id:84456
id:6622	id:84690	id:6622:id:84690
id:6622	id:84708	id:6622:id:84708
id:6622	id:84709	id:6622:id:84709
id:6622	id:84954	id:6622:id:84954
id:6622	id:92483	id:6622:id:92483
id:6622	id:92906	id:6622:id:92906
id:6622	id:117581	id:117581:id:6622
id:6622	id:126295	id:126295:id:6622
id:6622	id:126961	id:126961:id:6622
id:6622	id:129049	id:129049:id:6622
id:6622	id:135398	id:135398:id:6622
id:6622	id:138065	id:138065:id:6622
id:6622	id:139081	id:139081:id:6622
id:6622	id:153527	id:153527:id:6622
id:6622	id:155368	id:155368:id:6622
id:6622	id:162979	id:162979:id:6622
id:6622	id:165918	id:165918:id:6622
id:6622	id:167465	id:167465:id:6622
id:6622	id:201161	id:201161:id:6622
id:6622	id:203068	id:203068:id:6622
id:6622	id:219670	id:219670:id:6622
id:6622	id:219990	id:219990:id:6622
id:6622	id:222484	id:222484:id:6622
id:6622	id:283150	id:283150:id:6622
id:6622	id:284312	id:284312:id:6622
id:6622	id:338692	id:338692:id:6622
id:6622	id:338809	id:338809:id:6622
id:6622	id:339231	id:339231:id:6622
id:6622	id:401296	id:401296:id:6622
id:6628	id:4502	id:4502:id:6628
id:6628	id:8678	id:6628:id:8678
id:6628	id:51379	id:51379:id:6628
id:6628	id:90326	id:6628:id:90326
id:6628	id:91039	id:6628:id:91039
id:6628	id:155368	id:155368:id:6628
id:6647	id:163	id:163:id:6647
id:6647	id:244	id:244:id:6647
id:6647	id:578	id:578:id:6647
id:6647	id:596	id:596:id:6647
id:6647	id:868	id:6647:id:868
id:6647	id:1412	id:1412:id:6647
id:6647	id:1453	id:1453:id:6647
id:6647	id:1601	id:1601:id:6647
id:6647	id:2243	id:2243:id:6647
id:6647	id:2783	id:2783:id:6647
id:6647	id:3221	id:3221:id:6647
id:6647	id:3430	id:3430:id:6647
id:6647	id:3735	id:3735:id:6647
id:6647	id:3921	id:3921:id:6647
id:6647	id:4733	id:4733:id:6647
id:6647	id:5530	id:5530:id:6647
id:6647	id:5696	id:5696:id:6647
id:6647	id:5700	id:5700:id:6647
id:6647	id:5702	id:5702:id:6647
id:6647	id:5704	id:5704:id:6647
id:6647	id:5928	id:5928:id:6647
id:6647	id:6746	id:6647:id:6746
id:6647	id:7014	id:6647:id:7014
id:6647	id:7126	id:6647:id:7126
id:6647	id:7169	id:6647:id:7169
id:6647	id:7314	id:6647:id:7314
id:6647	id:7732	id:6647:id:7732
id:6647	id:7979	id:6647:id:7979
id:6647	id:8189	id:6647:id:8189
id:6647	id:9099	id:6647:id:9099
id:6647	id:9204	id:6647:id:9204
id:6647	id:9270	id:6647:id:9270
id:6647	id:9922	id:6647:id:9922
id:6647	id:10158	id:10158:id:6647
id:6647	id:22832	id:22832:id:6647
id:6647	id:23429	id:23429:id:6647
id:6647	id:23450	id:23450:id:6647
id:6647	id:25897	id:25897:id:6647
id:6647	id:51691	id:51691:id:6647
id:6647	id:54778	id:54778:id:6647
id:6647	id:54913	id:54913:id:6647
id:6647	id:55568	id:55568:id:6647
id:6647	id:55611	id:55611:id:6647
id:6647	id:55709	id:55709:id:6647
id:6647	id:56957	id:56957:id:6647
id:6647	id:57591	id:57591:id:6647
id:6647	id:63940	id:63940:id:6647
id:6647	id:79364	id:6647:id:79364
id:6647	id:79718	id:6647:id:79718
id:6647	id:79786	id:6647:id:79786
id:6647	id:80320	id:6647:id:80320
id:6647	id:80349	id:6647:id:80349
id:6647	id:80714	id:6647:id:80714
id:6647	id:81542	id:6647:id:81542
id:6647	id:84058	id:6647:id:84058
id:6647	id:84254	id:6647:id:84254
id:6647	id:84456	id:6647:id:84456
id:6647	id:84690	id:6647:id:84690
id:6647	id:84709	id:6647:id:84709
id:6647	id:84954	id:6647:id:84954
id:6647	id:84957	id:6647:id:84957
id:6647	id:92483	id:6647:id:92483
id:6647	id:92906	id:6647:id:92906
id:6647	id:129049	id:129049:id:6647
id:6647	id:135398	id:135398:id:6647
id:6647	id:153527	id:153527:id:6647
id:6647	id:219670	id:219670:id:6647
id:6647	id:222484	id:222484:id:6647
id:6647	id:246329	id:246329:id:6647
id:6647	id:284312	id:284312:id:6647
id:6647	id:339231	id:339231:id:6647
id:6647	id:388595	id:388595:id:6647
id:6647	id:474344	id:474344:id:6647
id:6653	id:801	id:6653:id:801
id:6653	id:2948	id:2948:id:6653
id:6653	id:4860	id:4860:id:6653
id:6653	id:8894	id:6653:id:8894
id:6653	id:10951	id:10951:id:6653
id:6653	id:23062	id:23062:id:6653
id:6653	id:51699	id:51699:id:6653
id:6667	id:1937	id:1937:id:6667
id:6667	id:53918	id:53918:id:6667
id:6667	id:54033	id:54033:id:6667
id:6667	id:55028	id:55028:id:6667
id:6667	id:653404	id:653404:id:6667
id:6714	id:2887	id:2887:id:6714
id:6714	id:4068	id:4068:id:6714
id:6714	id:5295	id:5295:id:6714
id:6714	id:7126	id:6714:id:7126
id:6714	id:7775	id:6714:id:7775
id:6714	id:8678	id:6714:id:8678
id:6714	id:9230	id:6714:id:9230
id:6714	id:23175	id:23175:id:6714
id:6714	id:28999	id:28999:id:6714
id:6714	id:117157	id:117157:id:6714
id:6714	id:121549	id:121549:id:6714
id:6726	id:23429	id:23429:id:6726
id:6726	id:91039	id:6726:id:91039
id:6726	id:222256	id:222256:id:6726
id:6767	id:824	id:6767:id:824
id:6767	id:1535	id:1535:id:6767
id:6767	id:5187	id:5187:id:6767
id:6767	id:8631	id:6767:id:8631
id:6767	id:30835	id:30835:id:6767
id:6767	id:79675	id:6767:id:79675
id:6767	id:79786	id:6767:id:79786
id:6767	id:84066	id:6767:id:84066
id:6843	id:7158	id:6843:id:7158
id:6850	id:2	id:2:id:6850
id:6850	id:334	id:334:id:6850
id:6850	id:642	id:642:id:6850
id:6850	id:821	id:6850:id:821
id:6850	id:1780	id:1780:id:6850
id:6850	id:3303	id:3303:id:6850
id:6850	id:3315	id:3315:id:6850
id:6850	id:4035	id:4035:id:6850
id:6850	id:4681	id:4681:id:6850
id:6850	id:5499	id:5499:id:6850
id:6850	id:5879	id:5879:id:6850
id:6850	id:6464	id:6464:id:6850
id:6850	id:7189	id:6850:id:7189
id:6850	id:7572	id:6850:id:7572
id:6850	id:54544	id:54544:id:6850
id:6850	id:57617	id:57617:id:6850
id:6850	id:144402	id:144402:id:6850
id:6879	id:7032	id:6879:id:7032
id:6879	id:7374	id:6879:id:7374
id:6879	id:159091	id:159091:id:6879
id:6897	id:27284	id:27284:id:6897
id:6950	id:23568	id:23568:id:6950
id:6950	id:27154	id:27154:id:6950
id:7048	id:204	id:204:id:7048
id:7048	id:489	id:489:id:7048
id:7048	id:908	id:7048:id:908
id:7048	id:999	id:7048:id:999
id:7048	id:1174	id:1174:id:7048
id:7048	id:1453	id:1453:id:7048
id:7048	id:1774	id:1774:id:7048
id:7048	id:1996	id:1996:id:7048
id:7048	id:2114	id:2114:id:7048
id:7048	id:2775	id:2775:id:7048
id:7048	id:2823	id:2823:id:7048
id:7048	id:3064	id:3064:id:7048
id:7048	id:3417	id:3417:id:7048
id:7048	id:3685	id:3685:id:7048
id:7048	id:3703	id:3703:id:7048
id:7048	id:3792	id:3792:id:7048
id:7048	id:4287	id:4287:id:7048
id:7048	id:4609	id:4609:id:7048
id:7048	id:4753	id:4753:id:7048
id:7048	id:5465	id:5465:id:7048
id:7048	id:5708	id:5708:id:7048
id:7048	id:5764	id:5764:id:7048
id:7048	id:5913	id:5913:id:7048
id:7048	id:6155	id:6155:id:7048
id:7048	id:6168	id:6168:id:7048
id:7048	id:6237	id:6237:id:7048
id:7048	id:6310	id:6310:id:7048
id:7048	id:6442	id:6442:id:7048
id:7048	id:6839	id:6839:id:7048
id:7048	id:6949	id:6949:id:7048
id:7048	id:7490	id:7048:id:7490
id:7048	id:7528	id:7048:id:7528
id:7048	id:9159	id:7048:id:9159
id:7048	id:9776	id:7048:id:9776
id:7048	id:10181	id:10181:id:7048
id:7048	id:10219	id:10219:id:7048
id:7048	id:10227	id:10227:id:7048
id:7048	id:10280	id:10280:id:7048
id:7048	id:10570	id:10570:id:7048
id:7048	id:11066	id:11066:id:7048
id:7048	id:11202	id:11202:id:7048
id:7048	id:11269	id:11269:id:7048
id:7048	id:22893	id:22893:id:7048
id:7048	id:25936	id:25936:id:7048
id:7048	id:26135	id:26135:id:7048
id:7048	id:26286	id:26286:id:7048
id:7048	id:29761	id:29761:id:7048
id:7048	id:54886	id:54886:id:7048
id:7048	id:54904	id:54904:id:7048
id:7048	id:55650	id:55650:id:7048
id:7048	id:55666	id:55666:id:7048
id:7048	id:55892	id:55892:id:7048
id:7048	id:57414	id:57414:id:7048
id:7048	id:57461	id:57461:id:7048
id:7048	id:57506	id:57506:id:7048
id:7048	id:80183	id:7048:id:80183
id:7048	id:80320	id:7048:id:80320
